image_urls,brand_names,descriptions,type
https://cdn-images.farfetch-contents.com/20/47/52/60/20475260_51738861_480.jpg,The Frankie Shop,Liza faux-fur coat,BeachWear
https://cdn-images.farfetch-contents.com/20/04/68/05/20046805_51504337_480.jpg,STAND STUDIO,Frankie double-breasted faux-leather coat,BeachWear
https://cdn-images.farfetch-contents.com/21/76/78/00/21767800_51700124_480.jpg,Reformation,Hayes denim trench coat ,BeachWear
https://cdn-images.farfetch-contents.com/20/04/68/03/20046803_50996127_480.jpg,STAND STUDIO,Ramona faux-leather coat,BeachWear
https://cdn-images.farfetch-contents.com/20/04/68/12/20046812_51505892_480.jpg,STAND STUDIO,Joann faux-shearling coat,BeachWear
https://cdn-images.farfetch-contents.com/20/52/78/41/20527841_50821612_480.jpg,Reebok LTD,drawstring hooded parka,BeachWear
https://cdn-images.farfetch-contents.com/20/13/99/74/20139974_50837461_480.jpg,MARANT ÉTOILE,Fontizi checked coat,BeachWear
https://cdn-images.farfetch-contents.com/19/97/50/99/19975099_51697734_480.jpg,GANNI,spread-collar puffer coat,BeachWear
https://cdn-images.farfetch-contents.com/19/21/62/72/19216272_44917493_480.jpg,Jil Sander,high-neck padded coat,BeachWear
https://cdn-images.farfetch-contents.com/21/11/24/11/21112411_51501309_480.jpg,Canada Goose,Paradigm Trillium parka,BeachWear
https://cdn-images.farfetch-contents.com/19/61/87/01/19618701_50279533_480.jpg,Alessandra Rich,puff-shoulder double-breasted coat,BeachWear
https://cdn-images.farfetch-contents.com/20/84/99/11/20849911_51293093_480.jpg,Canada Goose,Expedition hooded parka jacket ,BeachWear
https://cdn-images.farfetch-contents.com/18/93/55/24/18935524_41231382_480.jpg,Jil Sander,belted wool coat,BeachWear
https://cdn-images.farfetch-contents.com/19/92/36/62/19923662_51232032_480.jpg,Maison Margiela,double-breasted trench coat,BeachWear
https://cdn-images.farfetch-contents.com/19/76/03/63/19760363_50655298_480.jpg,TOM FORD,oversized faux-fur coat,BeachWear
https://cdn-images.farfetch-contents.com/20/47/19/84/20471984_50980345_480.jpg,Brunello Cucinelli,long puffer coat,BeachWear
https://cdn-images.farfetch-contents.com/20/18/67/81/20186781_51712754_480.jpg,TOVE,Zinnia belted coat,BeachWear
https://cdn-images.farfetch-contents.com/20/25/08/23/20250823_51408383_480.jpg,TOM FORD,silk evening cape,BeachWear
https://cdn-images.farfetch-contents.com/21/44/80/55/21448055_51406780_480.jpg,Coperni,faux-leather midi coat,BeachWear
https://cdn-images.farfetch-contents.com/20/23/40/57/20234057_50802298_480.jpg,Prada,logo-appliqué wool coat,BeachWear
https://cdn-images.farfetch-contents.com/20/14/33/59/20143359_51414586_480.jpg,JW Anderson,frayed-edge hooded trench coat ,BeachWear
https://cdn-images.farfetch-contents.com/20/61/14/41/20611441_51697446_480.jpg,Nanushka,Ruta belted coat,BeachWear
https://cdn-images.farfetch-contents.com/20/00/10/41/20001041_50938164_480.jpg,Blumarine,Jean denim trench coat ,BeachWear
https://cdn-images.farfetch-contents.com/20/58/10/82/20581082_51695681_480.jpg,ISABEL MARANT,oversized double-breasted coat,BeachWear
https://cdn-images.farfetch-contents.com/21/45/19/03/21451903_51489220_480.jpg,Rick Owens,padded high-neck coat,BeachWear
https://cdn-images.farfetch-contents.com/20/57/98/56/20579856_51567503_480.jpg,ISABEL MARANT,two-tone cotton trench coat,BeachWear
https://cdn-images.farfetch-contents.com/20/10/94/91/20109491_51400472_480.jpg,Blumarine,buckle-embellished wool-blend coat,BeachWear
https://cdn-images.farfetch-contents.com/17/78/35/16/17783516_39741278_480.jpg,Moncler,Pamanzi belted trench coat,BeachWear
https://cdn-images.farfetch-contents.com/20/29/07/51/20290751_50356482_480.jpg,Chloé,belted virgin wool coat,BeachWear
https://cdn-images.farfetch-contents.com/18/51/49/46/18514946_40153946_480.jpg,WARDROBE.NYC,double-breasted trench coat,BeachWear
https://cdn-images.farfetch-contents.com/20/17/88/07/20178807_50138199_480.jpg,HommeGirls,contrast-trim trench coat,BeachWear
https://cdn-images.farfetch-contents.com/20/47/52/58/20475258_51703585_480.jpg,The Frankie Shop,Jonie faux-fur belted coat,BeachWear
https://cdn-images.farfetch-contents.com/19/97/50/94/19975094_51048288_480.jpg,GANNI,drawstring quilted coat,BeachWear
https://cdn-images.farfetch-contents.com/20/04/49/84/20044984_51175608_480.jpg,REMAIN,funnel-neck leather coat,BeachWear
https://cdn-images.farfetch-contents.com/19/78/81/75/19788175_44474303_480.jpg,Marine Serre,Moonogram-flocked mesh top,BeachWear
https://cdn-images.farfetch-contents.com/20/26/63/40/20266340_50580837_480.jpg,Diesel,T-Angie logo-cut stretch-cotton T-shirt,BeachWear
https://cdn-images.farfetch-contents.com/17/96/04/93/17960493_40274954_480.jpg,AMI Paris,Ami de Coeur roll-neck jumper,BeachWear
https://cdn-images.farfetch-contents.com/14/94/48/58/14944858_26000441_480.jpg,Comme Des Garçons Play,logo embroidered buttoned cardigan ,BeachWear
https://cdn-images.farfetch-contents.com/20/26/62/40/20266240_50608865_480.jpg,Diesel,T-Angie cut-out logo T-shirt,BeachWear
https://cdn-images.farfetch-contents.com/19/97/71/77/19977177_51337125_480.jpg,Woolrich,asymmetric checked midi skirt,BeachWear
https://cdn-images.farfetch-contents.com/11/17/21/60/11172160_11705374_480.jpg,Comme Des Garçons Play,embroidered heart cardigan,BeachWear
https://cdn-images.farfetch-contents.com/17/37/91/55/17379155_37760716_480.jpg,Diesel,logo-plaque cut-out bandeau top,BeachWear
https://cdn-images.farfetch-contents.com/11/18/04/09/11180409_5639724_480.jpg,Comme Des Garçons Play,embroidered heart cardigan,BeachWear
https://cdn-images.farfetch-contents.com/18/20/39/60/18203960_40511818_480.jpg,Diesel,M-Areesa logo-embroidered jumper,BeachWear
https://cdn-images.farfetch-contents.com/16/78/11/07/16781107_33191927_480.jpg,Alexander Wang,high neck logo top,BeachWear
https://cdn-images.farfetch-contents.com/14/72/84/86/14728486_23958024_480.jpg,Comme Des Garçons Play,long sleeve logo cardigan,BeachWear
