image_urls,brand_names,descriptions,type
https://cdn-images.farfetch-contents.com/21/48/39/43/21483943_51600016_480.jpg,b+ab,cotton-blend skirt suit ,Tailoring
https://cdn-images.farfetch-contents.com/17/42/76/65/17427665_37939080_480.jpg,Alexander McQueen,bootcut tailored trousers,Tailoring
https://cdn-images.farfetch-contents.com/15/65/40/57/15654057_30731017_480.jpg,Alexander McQueen,mid-rise flared trousers,Tailoring
https://cdn-images.farfetch-contents.com/19/89/85/70/19898570_50263462_480.jpg,Rebecca Vallance,Camryn pinstripe wide-leg trousers,Tailoring
https://cdn-images.farfetch-contents.com/21/02/80/32/21028032_51195615_480.jpg,Tagliatore,double-breasted tailored suit,Tailoring
https://cdn-images.farfetch-contents.com/21/32/25/85/21322585_51367969_480.jpg,Tagliatore,double-breasted checked suit,Tailoring
https://cdn-images.farfetch-contents.com/20/78/95/08/20789508_50760945_480.jpg,Tagliatore,single-breasted evening suit,Tailoring
https://cdn-images.farfetch-contents.com/20/99/65/08/20996508_51149709_480.jpg,PINKO,single-breasted crepe suit,Tailoring
https://cdn-images.farfetch-contents.com/14/62/39/10/14623910_28238362_480.jpg,Handred,front button-fastening lightweight blazer,Tailoring
https://cdn-images.farfetch-contents.com/16/80/56/49/16805649_34071650_480.jpg,Jil Sander,collarless single breasted blazer,Tailoring
https://cdn-images.farfetch-contents.com/21/63/14/70/21631470_51602402_480.jpg,Tagliatore,double-breasted wide-leg suit,Tailoring
https://cdn-images.farfetch-contents.com/21/53/58/47/21535847_51610653_480.jpg,Tagliatore,striped virgin-wool suit,Tailoring
https://cdn-images.farfetch-contents.com/15/48/77/37/15487737_28009706_480.jpg,Alexander McQueen,high-waisted wool trousers,Tailoring
https://cdn-images.farfetch-contents.com/20/92/91/81/20929181_50961854_480.jpg,Tagliatore,double-breasted palazzo suit,Tailoring
https://cdn-images.farfetch-contents.com/21/35/65/46/21356546_51371560_480.jpg,Self-Portrait,houndstooth-check bouclé skirt suit,Tailoring
https://cdn-images.farfetch-contents.com/19/17/77/27/19177727_42609816_480.jpg,Alexander McQueen,satin-trim wool jacket,Tailoring
https://cdn-images.farfetch-contents.com/19/89/93/87/19899387_50258654_480.jpg,Rebecca Vallance,Carmyn pinstripe double-breasted blazer,Tailoring
https://cdn-images.farfetch-contents.com/20/89/59/03/20895903_50903506_480.jpg,Dsquared2,single-breasted suit,Tailoring
https://cdn-images.farfetch-contents.com/19/67/23/21/19672321_44066509_480.jpg,Dsquared2,tailored single-breasted suit,Tailoring
https://cdn-images.farfetch-contents.com/19/02/20/11/19022011_41628505_480.jpg,Maison Margiela,double-breasted fastening suit,Tailoring
https://cdn-images.farfetch-contents.com/20/99/81/45/20998145_51147454_480.jpg,PINKO,tailored single-breasted suit,Tailoring
https://cdn-images.farfetch-contents.com/19/57/13/55/19571355_43690374_480.jpg,Victoria Beckham,single-breasted blazer,Tailoring
https://cdn-images.farfetch-contents.com/17/41/66/04/17416604_36317456_480.jpg,Saint Laurent,single-breasted velvet blazer,Tailoring
https://cdn-images.farfetch-contents.com/20/99/65/07/20996507_51147292_480.jpg,PINKO,tailored single-breasted suit,Tailoring
