image_urls,brand_names,descriptions,type
https://cdn-images.farfetch-contents.com/19/70/84/18/19708418_44266624_480.jpg,Ferragamo,front welt-pocket mini skirt,Skirt
https://cdn-images.farfetch-contents.com/19/16/66/85/19166685_44395641_480.jpg,Missoni,striped midi skirt,Skirt
https://cdn-images.farfetch-contents.com/19/28/50/34/19285034_50116676_480.jpg,PUCCI,print-detail pleated skirt,Skirt
https://cdn-images.farfetch-contents.com/20/47/66/28/20476628_50467135_480.jpg,Rabanne,gathered-detail skirt,Skirt
https://cdn-images.farfetch-contents.com/20/47/23/42/20472342_46183709_480.jpg,ETRO,graphic-patter velvet-effect skirt,Skirt
https://cdn-images.farfetch-contents.com/19/94/85/65/19948565_50765454_480.jpg,Jacquemus,La Jupe Caraco pencil skirt,Skirt
https://cdn-images.farfetch-contents.com/20/14/96/29/20149629_50359411_480.jpg,Stella McCartney,wool tweed mini skirt,Skirt
https://cdn-images.farfetch-contents.com/21/92/51/90/21925190_51738087_480.jpg,Y/Project,Y belt faux-leather miniskirt,Skirt
https://cdn-images.farfetch-contents.com/20/15/33/98/20153398_51282615_480.jpg,Acne Studios,distressed-effect denim skirt,Skirt
https://cdn-images.farfetch-contents.com/21/27/49/43/21274943_51638122_480.jpg,Jean Paul Gaultier,trompe l'oeil-print pencil skirt,Skirt
https://cdn-images.farfetch-contents.com/19/78/81/75/19788175_44474303_480.jpg,Marine Serre,Moonogram-flocked mesh top,Skirt
https://cdn-images.farfetch-contents.com/20/26/63/40/20266340_50580837_480.jpg,Diesel,T-Angie logo-cut stretch-cotton T-shirt,Skirt
https://cdn-images.farfetch-contents.com/17/96/04/93/17960493_40274954_480.jpg,AMI Paris,Ami de Coeur roll-neck jumper,Skirt
https://cdn-images.farfetch-contents.com/14/94/48/58/14944858_26000441_480.jpg,Comme Des Garçons Play,logo embroidered buttoned cardigan ,Skirt
https://cdn-images.farfetch-contents.com/20/26/62/40/20266240_50608865_480.jpg,Diesel,T-Angie cut-out logo T-shirt,Skirt
https://cdn-images.farfetch-contents.com/19/97/71/77/19977177_51337125_480.jpg,Woolrich,asymmetric checked midi skirt,Skirt
https://cdn-images.farfetch-contents.com/11/17/21/60/11172160_11705374_480.jpg,Comme Des Garçons Play,embroidered heart cardigan,Skirt
https://cdn-images.farfetch-contents.com/17/37/91/55/17379155_37760716_480.jpg,Diesel,logo-plaque cut-out bandeau top,Skirt
https://cdn-images.farfetch-contents.com/11/18/04/09/11180409_5639724_480.jpg,Comme Des Garçons Play,embroidered heart cardigan,Skirt
https://cdn-images.farfetch-contents.com/18/20/39/60/18203960_40511818_480.jpg,Diesel,M-Areesa logo-embroidered jumper,Skirt
https://cdn-images.farfetch-contents.com/16/78/11/07/16781107_33191927_480.jpg,Alexander Wang,high neck logo top,Skirt
https://cdn-images.farfetch-contents.com/14/72/84/86/14728486_23958024_480.jpg,Comme Des Garçons Play,long sleeve logo cardigan,Skirt
