image_urls,brand_names,descriptions,type
https://cdn-images.farfetch-contents.com/20/13/98/97/20139897_50025818_480.jpg,Prada,logo-print long-sleeve shirt,Top
https://cdn-images.farfetch-contents.com/16/08/15/50/16081550_30148203_480.jpg,Gucci,Web-detail hoodie,Top
https://cdn-images.farfetch-contents.com/14/66/31/88/14663188_22997953_480.jpg,Burberry,Vintage Check button-down shirt,Top
https://cdn-images.farfetch-contents.com/19/51/01/51/19510151_50301082_480.jpg,AMIRI,logo-print hoodie,Top
https://cdn-images.farfetch-contents.com/20/04/70/11/20047011_51224135_480.jpg,ZIMMERMANN,Luminosity floral-print shirt,Top
https://cdn-images.farfetch-contents.com/21/77/40/02/21774002_51621935_480.jpg,Prada,logo-embroidered cotton fleece sweatshirt,Top
https://cdn-images.farfetch-contents.com/20/04/42/60/20044260_50338077_480.jpg,Dolce & Gabbana,cherry-print long-sleeve T-shirt,Top
https://cdn-images.farfetch-contents.com/20/63/29/78/20632978_50608345_480.jpg,Jil Sander,satin-finish panelled shirt,Top
https://cdn-images.farfetch-contents.com/19/39/03/71/19390371_43895129_480.jpg,Dolce & Gabbana,KIM DOLCE&GABBANA cropped button-fastening cardigan,Top
https://cdn-images.farfetch-contents.com/19/17/34/02/19173402_43255400_480.jpg,Dolce & Gabbana,leopard-print vest top,Top
https://cdn-images.farfetch-contents.com/19/62/02/17/19620217_50480487_480.jpg,Alessandra Rich,studded denim bustier top,Top
https://cdn-images.farfetch-contents.com/20/04/52/76/20045276_45269197_480.jpg,Dolce & Gabbana,Majolica-print corset top,Top
https://cdn-images.farfetch-contents.com/20/24/05/65/20240565_50188048_480.jpg,Miu Miu,logo-print cropped cotton T-shirt,Top
https://cdn-images.farfetch-contents.com/20/06/64/10/20066410_50145097_480.jpg,Versace,safety-pin logo-print T-Shirt,Top
https://cdn-images.farfetch-contents.com/20/13/41/41/20134141_46004208_480.jpg,GANNI,striped organic cotton blouse,Top
https://cdn-images.farfetch-contents.com/20/40/82/03/20408203_50431057_480.jpg,Alexander Wang,mesh short-sleeve T-shirt,Top
https://cdn-images.farfetch-contents.com/19/78/81/75/19788175_44474303_480.jpg,Marine Serre,Moonogram-flocked mesh top,Top
https://cdn-images.farfetch-contents.com/20/26/63/40/20266340_50580837_480.jpg,Diesel,T-Angie logo-cut stretch-cotton T-shirt,Top
https://cdn-images.farfetch-contents.com/17/96/04/93/17960493_40274954_480.jpg,AMI Paris,Ami de Coeur roll-neck jumper,Top
https://cdn-images.farfetch-contents.com/14/94/48/58/14944858_26000441_480.jpg,Comme Des Garçons Play,logo embroidered buttoned cardigan ,Top
https://cdn-images.farfetch-contents.com/20/26/62/40/20266240_50608865_480.jpg,Diesel,T-Angie cut-out logo T-shirt,Top
https://cdn-images.farfetch-contents.com/19/97/71/77/19977177_51337125_480.jpg,Woolrich,asymmetric checked midi skirt,Top
https://cdn-images.farfetch-contents.com/11/17/21/60/11172160_11705374_480.jpg,Comme Des Garçons Play,embroidered heart cardigan,Top
https://cdn-images.farfetch-contents.com/17/37/91/55/17379155_37760716_480.jpg,Diesel,logo-plaque cut-out bandeau top,Top
https://cdn-images.farfetch-contents.com/11/18/04/09/11180409_5639724_480.jpg,Comme Des Garçons Play,embroidered heart cardigan,Top
https://cdn-images.farfetch-contents.com/18/20/39/60/18203960_40511818_480.jpg,Diesel,M-Areesa logo-embroidered jumper,Top
https://cdn-images.farfetch-contents.com/16/78/11/07/16781107_33191927_480.jpg,Alexander Wang,high neck logo top,Top
https://cdn-images.farfetch-contents.com/14/72/84/86/14728486_23958024_480.jpg,Comme Des Garçons Play,long sleeve logo cardigan,Top
