image_urls,brand_names,descriptions,type,event
https://cdn-images.farfetch-contents.com/19/01/34/72/19013472_41469417_480.jpg ,Prada,logo-plaque short-sleeve top,top,meeting
https://cdn-images.farfetch-contents.com/15/95/53/52/15955352_29583941_480.jpg ,Prada,classic poplin top,top,meeting
https://cdn-images.farfetch-contents.com/18/69/34/58/18693458_40844862_480.jpg ,Prada,logo jacquard cropped button-down top,top,meeting
https://cdn-images.farfetch-contents.com/21/23/09/15/21230915_51102923_480.jpg ,Prada,long-sleeve cotton top,top,meeting
https://cdn-images.farfetch-contents.com/19/30/34/42/19303442_42396254_480.jpg ,Prada,embroidered-logo Chantilly lace top,top,meeting
https://cdn-images.farfetch-contents.com/20/92/12/68/20921268_51059504_480.jpg ,Prada,logo-plaque poplin top,top,meeting
https://cdn-images.farfetch-contents.com/18/46/29/03/18462903_39657727_480.jpg ,Prada,lace-detail cropped top,top,meeting
https://cdn-images.farfetch-contents.com/20/24/80/32/20248032_50193103_480.jpg ,Burberry,contrast-panel silk top,top,meeting
https://cdn-images.farfetch-contents.com/19/84/42/91/19844291_44555175_480.jpg ,Burberry,EKD cotton oversized top,top,meeting
https://cdn-images.farfetch-contents.com/20/28/08/11/20280811_50296823_480.jpg ,Burberry,logo-print silk top ,top,meeting
https://cdn-images.farfetch-contents.com/18/39/41/88/18394188_39447807_480.jpg ,Prada,Re-Nylon cropped top,top,meeting
https://cdn-images.farfetch-contents.com/19/84/43/22/19844322_44571368_480.jpg ,Burberry,bra-overlayer polka-dot print top,top,meeting
https://cdn-images.farfetch-contents.com/20/87/02/54/20870254_50767382_480.jpg ,Burberry,logo-print silk top,top,meeting
https://cdn-images.farfetch-contents.com/20/23/39/07/20233907_50136733_480.jpg ,Burberry,checked long-sleeve cotton top,top,meeting
https://cdn-images.farfetch-contents.com/19/30/27/14/19302714_42499847_480.jpg ,Prada,sheer organza top,top,meeting
https://cdn-images.farfetch-contents.com/20/20/16/32/20201632_50118552_480.jpg ,Prada,drawstring-cuff poplin top,top,meeting
https://cdn-images.farfetch-contents.com/19/76/07/93/19760793_44330132_480.jpg ,Burberry,silk monogram long-sleeved top,top,meeting
https://cdn-images.farfetch-contents.com/20/94/82/22/20948222_50937297_480.jpg ,Burberry,Letter long-sleeve flannel top,top,meeting
https://cdn-images.farfetch-contents.com/19/83/30/42/19833042_44499983_480.jpg ,Prada,zigzag-edge cotton top,top,meeting
https://cdn-images.farfetch-contents.com/19/84/83/92/19848392_44454539_480.jpg ,Prada,long-sleeve cotton top,top,meeting
https://cdn-images.farfetch-contents.com/20/94/82/23/20948223_50926557_480.jpg ,Burberry,Vintage Check cotton top,top,meeting
https://cdn-images.farfetch-contents.com/21/52/04/22/21520422_51450615_480.jpg ,Burberry,Check silk top,top,meeting
