image_urls,brand_names,descriptions,event,type
https://cdn-images.farfetch-contents.com/20/69/78/72/20697872_50635504_480.jpg ,Saint Laurent,Cassandre quilted leather wallet,,accessory
https://cdn-images.farfetch-contents.com/19/89/79/82/19897982_44569345_480.jpg ,Versace Eyewear,logo-plaque geometric-frame sunglasses,,accessory
https://cdn-images.farfetch-contents.com/20/00/73/83/20007383_50974218_480.jpg ,Valentino Garavani,V-logo rhinestone-embellished belt,,accessory
https://cdn-images.farfetch-contents.com/20/51/56/42/20515642_50525493_480.jpg ,Gucci,Double G bucket hat ,,accessory
https://cdn-images.farfetch-contents.com/20/87/53/17/20875317_50789407_480.jpg ,Valentino Garavani,Exchess wool-cashmere jacquard scarf,,accessory
https://cdn-images.farfetch-contents.com/20/15/66/55/20156655_50398664_480.jpg ,Ferragamo,Gancini-buckle reversible leather belt,,accessory
https://cdn-images.farfetch-contents.com/20/23/58/06/20235806_50875077_480.jpg ,Dolce & Gabbana,woven silk tie,,accessory
https://cdn-images.farfetch-contents.com/20/69/90/08/20699008_50917036_480.jpg ,Saint Laurent,logo-plaque leather belt,,accessory
https://cdn-images.farfetch-contents.com/21/41/52/46/21415246_51312898_480.jpg ,Burberry,horse-print silk square scarf,,accessory
https://cdn-images.farfetch-contents.com/21/90/33/04/21903304_51684657_480.jpg ,Balenciaga, metallic quilted card holder,,accessory
https://cdn-images.farfetch-contents.com/20/04/38/60/20043860_50139473_480.jpg ,Dolce & Gabbana,logo-buckle cotton belt,,accessory
https://cdn-images.farfetch-contents.com/21/41/42/33/21414233_51310116_480.jpg ,Burberry,rose-print silk scarf,,accessory
https://cdn-images.farfetch-contents.com/20/90/82/67/20908267_50845917_480.jpg ,Saint Laurent Eyewear,SL 276 Mica cat-eye frame sunglasses,,accessory
https://cdn-images.farfetch-contents.com/21/51/72/99/21517299_51481133_480.jpg ,Saint Laurent,logo-jacquard silk-blend scarf,,accessory
https://cdn-images.farfetch-contents.com/21/44/40/60/21444060_51382112_480.jpg ,TOTEME,striped ribbed-knit wool beanie,,accessory
https://cdn-images.farfetch-contents.com/21/41/87/84/21418784_51328030_480.jpg ,Gucci Eyewear,Mask-Shaped oversize-frame sunglasses ,,accessory
https://cdn-images.farfetch-contents.com/20/70/00/19/20700019_51214820_480.jpg ,Saint Laurent,Lou logo-lettering purse ,,accessory
https://cdn-images.farfetch-contents.com/14/13/77/00/14137700_19000739_480.jpg ,Ruslan Baginskiy,military baker boy hat,,accessory
https://cdn-images.farfetch-contents.com/20/69/77/32/20697732_51473656_480.jpg ,Saint Laurent,quilted envelope chain wallet,,accessory
https://cdn-images.farfetch-contents.com/19/76/07/00/19760700_44201261_480.jpg ,Prada,logo-plaque Saffiano leather wallet,,accessory
https://cdn-images.farfetch-contents.com/19/76/07/08/19760708_44204072_480.jpg ,Prada,Saffiano logo-plaque bi-fold wallet,,accessory
https://cdn-images.farfetch-contents.com/19/76/07/03/19760703_44200991_480.jpg ,Prada,Saffiano leather bi-fold wallet,,accessory
https://cdn-images.farfetch-contents.com/20/24/05/54/20240554_50187072_480.jpg ,Prada,leather logo-detail card holder,,accessory
https://cdn-images.farfetch-contents.com/20/98/45/97/20984597_51347002_480.jpg ,Jacquemus,Le Bob Artichaut sun hat,,accessory
https://cdn-images.farfetch-contents.com/20/90/82/68/20908268_50845770_480.jpg ,Saint Laurent Eyewear,SL 276 Mica cat-eye frame sunglasses,,accessory
https://cdn-images.farfetch-contents.com/21/90/33/06/21903306_51694612_480.jpg ,Balenciaga,metallic quilted card holder,,accessory
https://cdn-images.farfetch-contents.com/20/08/58/15/20085815_45148959_480.jpg ,Gucci,jacquard monogram belt,,accessory
https://cdn-images.farfetch-contents.com/20/66/63/86/20666386_50578834_480.jpg ,Gucci Eyewear,logo-plaque cat-eye sunglasses,,accessory
https://cdn-images.farfetch-contents.com/20/93/10/98/20931098_51080223_480.jpg ,Brunello Cucinelli,Ramage abstract-print silk tie ,,accessory
https://cdn-images.farfetch-contents.com/20/74/51/55/20745155_50620548_480.jpg ,Maison Michel,New Bonnie veil beret ,,accessory
https://cdn-images.farfetch-contents.com/21/31/49/64/21314964_51432876_480.jpg ,Saint Laurent,Cassandre quilted card holder,,accessory
https://cdn-images.farfetch-contents.com/19/39/11/40/19391140_43486782_480.jpg ,Dolce & Gabbana,KIM DOLCE&GABBANA leopard-print logo-buckle belt,,accessory
https://cdn-images.farfetch-contents.com/15/30/32/43/15303243_27139898_480.jpg ,Ruslan Baginskiy,x Browns Baker Boy silk hat,,accessory
https://cdn-images.farfetch-contents.com/20/78/68/31/20786831_50684677_480.jpg ,Saint Laurent Eyewear,Blaze tortoiseshell-effect sunglasses,,accessory
https://cdn-images.farfetch-contents.com/21/35/09/85/21350985_51331188_480.jpg ,TOTEME,intarsia-knit virgin-wool scarf,,accessory
https://cdn-images.farfetch-contents.com/16/51/27/25/16512725_32103690_480.jpg ,Prada Eyewear,Prada Runway sunglasses,,accessory
https://cdn-images.farfetch-contents.com/18/64/18/98/18641898_40727313_480.jpg ,Ruslan Baginskiy,embroidered monogram baker boy hat,,accessory
https://cdn-images.farfetch-contents.com/18/06/72/59/18067259_38676541_480.jpg ,Diesel,logo-buckle belt,,accessory
https://cdn-images.farfetch-contents.com/17/20/22/63/17202263_34944081_480.jpg ,Saint Laurent Eyewear,cat-eye tinted sunglasses,,accessory
https://cdn-images.farfetch-contents.com/17/40/34/11/17403411_36007615_480.jpg ,Prada Eyewear,Symbole oversized geometric-arm sunglasses,,accessory
https://cdn-images.farfetch-contents.com/19/90/72/25/19907225_45285051_480.jpg ,Saint Laurent Eyewear,SLP Blaze oversized-frame sunglasses,,accessory
https://cdn-images.farfetch-contents.com/15/71/25/75/15712575_31182786_480.jpg ,Ruslan Baginskiy,beaded detail cotton cap,,accessory
https://cdn-images.farfetch-contents.com/17/84/22/81/17842281_37569729_480.jpg ,Jacquemus,cotton logo-plaque sun hat,,accessory
https://cdn-images.farfetch-contents.com/16/86/49/90/16864990_34125071_480.jpg ,Off-White,Mini Industrial belt,,accessory
https://cdn-images.farfetch-contents.com/14/71/60/09/14716009_32663110_480.jpg ,Ruslan Baginskiy,crystal-embellished logo baker boy cap,,accessory
https://cdn-images.farfetch-contents.com/16/22/09/85/16220985_30916579_480.jpg ,Ruslan Baginskiy,chain-detail baker boy hat ,,accessory
https://cdn-images.farfetch-contents.com/20/22/14/92/20221492_50186876_480.jpg ,Vivienne Westwood,crocodile-effect logo plaque leather cardholder,,accessory
https://cdn-images.farfetch-contents.com/19/48/26/04/19482604_43786442_480.jpg ,There Was One,mesh-inserts tank top,workout,top
https://cdn-images.farfetch-contents.com/19/48/19/33/19481933_44437636_480.jpg ,There Was One,short-sleeved cycling top,workout,top
https://cdn-images.farfetch-contents.com/19/48/19/37/19481937_43792078_480.jpg ,There Was One,racerback sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/17/34/09/19173409_42213307_480.jpg ,Dolce & Gabbana,monogram-detail cropped top,workout,top
https://cdn-images.farfetch-contents.com/19/17/34/10/19173410_42214235_480.jpg ,Dolce & Gabbana,monogram-pattern short-sleeve cropped top,workout,top
https://cdn-images.farfetch-contents.com/19/64/94/11/19649411_44260276_480.jpg ,Moncler,polo-neck jumper,workout,top
https://cdn-images.farfetch-contents.com/19/50/20/46/19502046_45136306_480.jpg ,Moncler Grenoble,logo-patch high-neck top,workout,top
https://cdn-images.farfetch-contents.com/20/32/52/33/20325233_50373797_480.jpg ,Dolce & Gabbana,logo-waistband sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/64/94/23/19649423_45075108_480.jpg ,Moncler,long-sleeve ribbed jumper,workout,top
https://cdn-images.farfetch-contents.com/16/86/46/28/16864628_50292344_480.jpg ,Palm Angels,logo print sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/65/11/09/19651109_43972804_480.jpg ,Moncler,Black Embroidered Logo T-shirt,workout,top
https://cdn-images.farfetch-contents.com/19/28/35/06/19283506_50106103_480.jpg ,PUCCI,abstract-print sports top,workout,top
https://cdn-images.farfetch-contents.com/20/88/24/67/20882467_51025161_480.jpg ,We Norwegians,stripe-detail long-sleeve jumper,workout,top
https://cdn-images.farfetch-contents.com/16/98/37/17/16983717_36952001_480.jpg ,Canada Goose,Muskoka drawstring hoodie,workout,top
https://cdn-images.farfetch-contents.com/20/95/29/62/20952962_51542491_480.jpg ,Rapha,Classic cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/19/55/85/42/19558542_43653922_480.jpg ,Versace,Greca-motif sports bra,workout,top
https://cdn-images.farfetch-contents.com/18/84/32/63/18843263_45583966_480.jpg ,Marine Serre,All Over Moon cropped top ,workout,top
https://cdn-images.farfetch-contents.com/19/20/91/79/19209179_43988526_480.jpg ,Versace,Black Greca Print Vest Top,workout,top
https://cdn-images.farfetch-contents.com/15/30/88/65/15308865_36310922_480.jpg ,Pas Normal Studios,Mechanism cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/18/81/38/43/18813843_42061462_480.jpg ,Perfect Moment,graphic-print thermal top,workout,top
https://cdn-images.farfetch-contents.com/15/52/31/05/15523105_36184654_480.jpg ,Pas Normal Studios,Mechanism cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/19/10/50/91/19105091_42607190_480.jpg ,Pas Normal Studios,Mechanism cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/19/38/40/48/19384048_50511432_480.jpg ,Rapha,Pro Team logo-print cycling jersey,workout,top
https://cdn-images.farfetch-contents.com/19/60/43/95/19604395_44754188_480.jpg ,Pas Normal Studios,short-sleeve zip-up top,workout,top
https://cdn-images.farfetch-contents.com/19/67/35/81/19673581_50747815_480.jpg ,adidas Golf,Go-To piqué sleeveless polo shirt,workout,top
https://cdn-images.farfetch-contents.com/19/90/81/73/19908173_50172087_480.jpg ,P.E Nation,Long Range sports bra,workout,top
https://cdn-images.farfetch-contents.com/17/45/45/24/17454524_39620178_480.jpg ,District Vision,Citta training sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/38/35/44/19383544_50495590_480.jpg ,Rapha,Pro Team cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/17/92/11/20/17921120_40612385_480.jpg ,lululemon,Swiftly Tech 2.0 training T-shirt,workout,top
https://cdn-images.farfetch-contents.com/20/88/24/71/20882471_51029040_480.jpg ,We Norwegians,chevron-pattern long-sleeve top,workout,top
https://cdn-images.farfetch-contents.com/19/10/24/36/19102436_42411031_480.jpg ,Rapha,contrast-stripe jersey,workout,top
https://cdn-images.farfetch-contents.com/18/31/02/07/18310207_41169658_480.jpg ,J.Lindeberg,long-sleeve performance top,workout,top
https://cdn-images.farfetch-contents.com/19/90/66/31/19906631_50159889_480.jpg ,P.E Nation,Dedication long-sleeve top,workout,top
https://cdn-images.farfetch-contents.com/20/28/03/99/20280399_50541555_480.jpg ,J.Lindeberg,Tilda polo shirt,workout,top
https://cdn-images.farfetch-contents.com/19/90/83/80/19908380_50570789_480.jpg ,Rapha,Brevet long-sleeve cycling jersey,workout,top
https://cdn-images.farfetch-contents.com/19/90/81/84/19908184_50158155_480.jpg ,P.E Nation,Oakmont sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/67/35/86/19673586_50702691_480.jpg ,adidas Golf,Ultimate365 solid polo shirt,workout,top
https://cdn-images.farfetch-contents.com/19/38/26/87/19382687_50503183_480.jpg ,Rapha,x Browns Pro-team cycling jacket,workout,top
https://cdn-images.farfetch-contents.com/20/47/18/74/20471874_51172264_480.jpg ,Versace,Greca-motif stretch-cotton sports bra,workout,top
https://cdn-images.farfetch-contents.com/20/46/91/94/20469194_51128581_480.jpg ,adidas Tennis,AEROREADY Pro Seamless tank top,workout,top
https://cdn-images.farfetch-contents.com/19/90/81/82/19908182_50161713_480.jpg ,P.E Nation,graphic-print cotton hoodie ,workout,top
https://cdn-images.farfetch-contents.com/19/60/55/07/19605507_44736773_480.jpg ,Pas Normal Studios,Mechanism cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/19/65/10/98/19651098_50342424_480.jpg ,Outdoor Voices,FreeForm contrast-trimmed sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/77/42/08/19774208_51046842_480.jpg ,On Running,Focus sleeveless top,workout,top
https://cdn-images.farfetch-contents.com/19/99/79/09/19997909_51508404_480.jpg ,MISBHV,Sport Europa cropped top,workout,top
https://cdn-images.farfetch-contents.com/19/96/26/17/19962617_44952569_480.jpg ,Marine Serre,embroidered-logo sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/77/42/04/19774204_51421998_480.jpg ,On Running,Focus Crop jersey training top,workout,top
https://cdn-images.farfetch-contents.com/19/65/10/94/19651094_50496420_480.jpg ,Outdoor Voices,Move Free training tank top ,workout,top
https://cdn-images.farfetch-contents.com/19/60/43/96/19604396_44751929_480.jpg ,Pas Normal Studios,zip-up performance top,workout,top
https://cdn-images.farfetch-contents.com/19/64/93/93/19649393_45068265_480.jpg ,Outdoor Voices,Birdie cropped polo shirt,workout,top
https://cdn-images.farfetch-contents.com/20/27/96/06/20279606_50608823_480.jpg ,J.Lindeberg,sleeveless stretch top,workout,top
https://cdn-images.farfetch-contents.com/20/28/04/00/20280400_50517305_480.jpg ,J.Lindeberg,logo-print compression top,workout,top
https://cdn-images.farfetch-contents.com/19/38/26/88/19382688_50499081_480.jpg ,Rapha,Pro Team cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/19/90/84/26/19908426_50935562_480.jpg ,Rapha,Pro Team cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/19/60/54/99/19605499_44763651_480.jpg ,Pas Normal Studios,logo-print long-sleeve top,workout,top
https://cdn-images.farfetch-contents.com/19/67/35/83/19673583_50761911_480.jpg ,adidas Golf,Ultimate365 logo-print polo shirt,workout,top
https://cdn-images.farfetch-contents.com/19/65/10/97/19651097_50340308_480.jpg ,Outdoor Voices,FreeForm Scoop yoga sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/65/11/03/19651103_45041117_480.jpg ,Outdoor Voices,Everyday short-sleeve T-shirt ,workout,top
https://cdn-images.farfetch-contents.com/19/90/83/79/19908379_50491859_480.jpg ,Rapha,Pro Team Infinium jersey top,workout,top
https://cdn-images.farfetch-contents.com/20/24/11/07/20241107_50904152_480.jpg ,lululemon,Swiftly cotton polo shirt ,workout,top
https://cdn-images.farfetch-contents.com/20/67/41/45/20674145_51181087_480.jpg ,Ayda,The Gwen panelled sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/65/10/91/19651091_50487882_480.jpg ,Outdoor Voices,Doing Things Thrive printed sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/65/10/93/19651093_50517551_480.jpg ,Outdoor Voices,ThinkFast perforated running T-shirt,workout,top
https://cdn-images.farfetch-contents.com/19/38/35/41/19383541_50476766_480.jpg ,Rapha,x Browns Pro Team cycling jacket,workout,top
https://cdn-images.farfetch-contents.com/19/60/60/02/19606002_44751660_480.jpg ,Pas Normal Studios,wave zip-up performance top,workout,top
https://cdn-images.farfetch-contents.com/19/67/35/80/19673580_50719294_480.jpg ,adidas Golf,HEAT.RDY golf polo shirt,workout,top
https://cdn-images.farfetch-contents.com/20/25/43/30/20254330_50287927_480.jpg ,Versace,Greca-motif sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/90/84/24/19908424_50570432_480.jpg ,Rapha,Brevet performance top,workout,top
https://cdn-images.farfetch-contents.com/19/90/66/24/19906624_50668334_480.jpg ,P.E Nation,logo-print short-sleeves performance T-shirt,workout,top
https://cdn-images.farfetch-contents.com/21/31/91/89/21319189_51557183_480.jpg ,lululemon,Ebb cropped tank top,workout,top
https://cdn-images.farfetch-contents.com/20/88/24/69/20882469_51023560_480.jpg ,We Norwegians,panelled piqué ski base layer,workout,top
https://cdn-images.farfetch-contents.com/19/02/40/10/19024010_50017726_480.jpg ,Satisfy,SoftCell cotton hoodie,workout,top
https://cdn-images.farfetch-contents.com/19/34/28/37/19342837_43541089_480.jpg ,lululemon,Scuba half-zip hoodie,workout,top
https://cdn-images.farfetch-contents.com/19/90/84/25/19908425_50506928_480.jpg ,Rapha,Pro Team training jersey top,workout,top
https://cdn-images.farfetch-contents.com/20/67/41/38/20674138_50802527_480.jpg ,Ayda,Milo colour-block sports bra,workout,top
https://cdn-images.farfetch-contents.com/20/67/41/42/20674142_50712409_480.jpg ,Ayda,Social Climber cotton sweatshirt,workout,top
https://cdn-images.farfetch-contents.com/19/90/81/79/19908179_50158877_480.jpg ,P.E Nation,Stardust logo-print T-shirt ,workout,top
https://cdn-images.farfetch-contents.com/20/67/41/40/20674140_50712748_480.jpg ,Ayda,Volley logo-underband sports Bra,workout,top
https://cdn-images.farfetch-contents.com/19/90/84/27/19908427_50949722_480.jpg ,Rapha,Pro Team cycling jersey top,workout,top
https://cdn-images.farfetch-contents.com/20/01/72/86/20017286_51284737_480.jpg ,Reebok,crew-neck cotton T-shirt,workout,top
https://cdn-images.farfetch-contents.com/19/64/93/98/19649398_45031931_480.jpg ,Outdoor Voices,Double Time training sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/55/75/15/19557515_51326729_480.jpg ,District Vision,Light Support sports bra,workout,top
https://cdn-images.farfetch-contents.com/20/76/32/48/20763248_50846319_480.jpg ,BOGNER FIRE+ICE,Dory fair isle jumper,workout,top
https://cdn-images.farfetch-contents.com/20/88/30/77/20883077_51036593_480.jpg ,We Norwegians,chevron-intarsia merino-wool top,workout,top
https://cdn-images.farfetch-contents.com/19/90/81/78/19908178_50158392_480.jpg ,P.E Nation,logo-print racerback sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/02/40/16/19024016_50087685_480.jpg ,Satisfy,MothTech™ performance tank top,workout,top
https://cdn-images.farfetch-contents.com/20/24/11/03/20241103_50844055_480.jpg ,lululemon,logo-print racerback tank top,workout,top
https://cdn-images.farfetch-contents.com/19/90/83/81/19908381_50570237_480.jpg ,Rapha,Brevet performance top,workout,top
https://cdn-images.farfetch-contents.com/21/31/75/65/21317565_51575781_480.jpg ,lululemon,Energy Longline sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/77/42/07/19774207_51053117_480.jpg ,On Running,Movement crew-neck sweatshirt,workout,top
https://cdn-images.farfetch-contents.com/17/92/11/15/17921115_40609800_480.jpg ,lululemon,Energy crossover-strap sports bra,workout,top
https://cdn-images.farfetch-contents.com/17/45/45/20/17454520_39656280_480.jpg ,District Vision,Peace-Tech training singlet vest,workout,top
https://cdn-images.farfetch-contents.com/19/90/75/73/19907573_50172390_480.jpg ,P.E Nation,logo-print sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/02/40/19/19024019_50092743_480.jpg ,Satisfy,MothTech™ running T-shirt,workout,top
https://cdn-images.farfetch-contents.com/19/02/40/17/19024017_50072607_480.jpg ,Satisfy,MothTech™ short-sleeve T-Shirt,workout,top
https://cdn-images.farfetch-contents.com/21/31/75/60/21317560_51569021_480.jpg ,lululemon,Swiftly Tech 2.0 training top,workout,top
https://cdn-images.farfetch-contents.com/15/48/98/05/15489805_35052626_300.jpg ,Fusalp,Tipi II flared ski trousers,workout,top
https://cdn-images.farfetch-contents.com/14/66/68/60/14666860_23083027_300.jpg ,Perfect Moment,polar puffer ski jacket,workout,top
https://cdn-images.farfetch-contents.com/18/73/35/56/18733556_40485951_300.jpg ,Goldbergh,Pippa zip-cuff ski trousers,workout,top
https://cdn-images.farfetch-contents.com/20/30/47/07/20304707_50903688_300.jpg ,Diesel,logo-neckline embroidered T-shirt,workout,top
https://cdn-images.farfetch-contents.com/18/71/89/65/18718965_43314872_300.jpg ,Diesel,logo-print T-shirt,workout,top
https://cdn-images.farfetch-contents.com/19/55/85/42/19558542_43653922_300.jpg ,Versace,Greca-motif sports bra,workout,top
https://cdn-images.farfetch-contents.com/19/34/26/02/19342602_44617674_300.jpg ,Palm Angels,Sunset logo-print leggings,workout,top
https://cdn-images.farfetch-contents.com/19/08/46/73/19084673_41714342_300.jpg ,Moncler Grenoble,belted ski jacket,workout,top
https://cdn-images.farfetch-contents.com/17/75/73/85/17757385_50575323_300.jpg ,Moon Boot,Icon Low 2 boots,workout,top
https://cdn-images.farfetch-contents.com/18/31/04/85/18310485_41019978_300.jpg ,Abysse,Dottie long-sleeved surf wear,workout,top
https://cdn-images.farfetch-contents.com/14/37/71/39/14377139_22991190_300.jpg ,Rossignol,Classique Ski trousers,workout,top
https://cdn-images.farfetch-contents.com/18/73/25/94/18732594_40489499_300.jpg ,Goldbergh,Runner side-stripe ski bottoms,workout,top
https://cdn-images.farfetch-contents.com/19/17/16/45/19171645_42242410_480.jpg ,Dolce & Gabbana,logo-print cotton leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/28/43/79/19284379_50116647_480.jpg ,PUCCI,Marmo-print leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/15/91/28/20159128_50189131_480.jpg ,PUCCI,Iride-print high-waisted leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/82/13/54/20821354_50848262_480.jpg ,Goldbergh,Brooke ski bottom,workout,bottom
https://cdn-images.farfetch-contents.com/20/15/76/14/20157614_50839504_480.jpg ,PUCCI,Iride-print leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/20/86/44/19208644_44191180_480.jpg ,Versace,panelled-monogram leggings,workout,bottom
https://cdn-images.farfetch-contents.com/16/86/53/62/16865362_43801950_480.jpg ,Palm Angels,logo-waistband cropped legging,workout,bottom
https://cdn-images.farfetch-contents.com/18/81/38/40/18813840_42064436_480.jpg ,Perfect Moment,graphic-print thermal leggings,workout,bottom
https://cdn-images.farfetch-contents.com/18/81/38/30/18813830_42356282_480.jpg ,Perfect Moment,chevron-print flared bottom,workout,bottom
https://cdn-images.farfetch-contents.com/18/64/33/37/18643337_43889153_480.jpg ,Missoni,side-stripe track pants,workout,bottom
https://cdn-images.farfetch-contents.com/18/83/81/57/18838157_44285060_480.jpg ,Marine Serre,Regenerated Active cropped leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/50/44/64/20504464_51224871_480.jpg ,Missoni,logo-patch knitted track pants,workout,bottom
https://cdn-images.farfetch-contents.com/20/76/24/30/20762430_50873265_480.jpg ,BOGNER FIRE+ICE,Eila fleece tack pants,workout,bottom
https://cdn-images.farfetch-contents.com/18/70/11/32/18701132_41092197_480.jpg ,Moncler Grenoble,Day-namic performance leggings,workout,bottom
https://cdn-images.farfetch-contents.com/21/31/91/96/21319196_51557836_480.jpg ,lululemon,Align 25 inch yoga leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/90/66/32/19906632_50157827_480.jpg ,P.E Nation,Recharge high-waisted leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/88/24/68/20882468_51023313_480.jpg ,We Norwegians,Voss striped merino-blend ski leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/67/41/39/20674139_50763329_480.jpg ,Ayda,Matchpoint colour-block leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/67/41/44/20674144_50751317_480.jpg ,Ayda,Gwen high-waist training leggings ,workout,bottom
https://cdn-images.farfetch-contents.com/20/88/30/74/20883074_51028173_480.jpg ,We Norwegians,panelled piqué ski leggings,workout,bottom
https://cdn-images.farfetch-contents.com/17/91/99/68/17919968_47474174_480.jpg ,lululemon,Align 25 inch yoga leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/64/93/92/19649392_45037078_480.jpg ,Outdoor Voices,Relay wide-leg track pants ,workout,bottom
https://cdn-images.farfetch-contents.com/20/97/01/72/20970172_51104407_480.jpg ,On Running,7/8 performance leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/46/91/92/20469192_51084658_480.jpg ,adidas Tennis,Tennis Pro training track pants,workout,bottom
https://cdn-images.farfetch-contents.com/20/67/41/37/20674137_50749474_480.jpg ,Ayda,Chloe contrasting panel-detail leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/90/81/74/19908174_50159650_480.jpg ,P.E Nation,Full Force flared leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/90/81/77/19908177_50160075_480.jpg ,P.E Nation,Initialise high-hise leggings ,workout,bottom
https://cdn-images.farfetch-contents.com/19/90/81/68/19908168_50667565_480.jpg ,P.E Nation,Reaction logo-print leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/88/30/75/20883075_51024187_480.jpg ,We Norwegians,high-waisted ski leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/90/81/83/19908183_50157672_480.jpg ,P.E Nation,Oakmont high-waist leggings,workout,bottom
https://cdn-images.farfetch-contents.com/21/31/75/66/21317566_51576631_480.jpg ,lululemon,Align 25-inch yoga leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/90/81/70/19908170_50274945_480.jpg ,P.E Nation,Full Force flared leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/65/10/96/19651096_50341981_480.jpg ,Outdoor Voices,FreeForm 7/8 training leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/76/40/13/19764013_44268695_480.jpg ,adidas by Stella McCartney,logo-print high-waisted leggings,workout,bottom
https://cdn-images.farfetch-contents.com/17/92/09/04/17920904_41618812_480.jpg ,lululemon,Align 28 inch yoga leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/67/35/84/19673584_50751396_480.jpg ,adidas Golf,tapered cropped bottom,workout,bottom
https://cdn-images.farfetch-contents.com/20/24/11/04/20241104_50785605_480.jpg ,lululemon,Align high-waisted leggings,workout,bottom
https://cdn-images.farfetch-contents.com/17/92/11/68/17921168_40585580_480.jpg ,lululemon,Wunder Train high-waist leggings,workout,bottom
https://cdn-images.farfetch-contents.com/17/70/43/69/17704369_39478422_480.jpg ,adidas by Stella McCartney,TruePurpose training leggings,workout,bottom
https://cdn-images.farfetch-contents.com/17/23/88/57/17238857_35725843_480.jpg ,Dolce & Gabbana,leopard-print leggings,workout,bottom
https://cdn-images.farfetch-contents.com/18/72/84/98/18728498_41511256_480.jpg ,PUCCI,Girandole-print track pants,workout,bottom
https://cdn-images.farfetch-contents.com/19/34/26/03/19342603_44086951_480.jpg ,Palm Angels,Miami rainbow-stitch leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/02/98/75/20029875_45129159_480.jpg ,Sporty & Rich,logo-embroidered track pants ,workout,bottom
https://cdn-images.farfetch-contents.com/20/30/47/05/20304705_50892221_480.jpg ,Diesel,Awsb-Nelley-Wt19 metallic leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/66/38/14/19663814_44022782_480.jpg ,adidas by Stella McCartney,logo-print zip-detail track pants,workout,bottom
https://cdn-images.farfetch-contents.com/20/90/36/37/20903637_50876259_480.jpg ,adidas by Stella McCartney,TruePurpose logo-print leggings,workout,bottom
https://cdn-images.farfetch-contents.com/17/92/09/06/17920906_40581399_480.jpg ,lululemon,Align high-waist leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/97/77/94/20977794_51049424_480.jpg ,adidas by Stella McCartney,logo-print high-waisted leggings,workout,bottom
https://cdn-images.farfetch-contents.com/17/63/88/30/17638830_36896081_480.jpg ,Burberry,vintage check leggings,workout,bottom
https://cdn-images.farfetch-contents.com/20/24/11/08/20241108_50793590_480.jpg ,lululemon,convertible ripstop hiking bottom,workout,bottom
https://cdn-images.farfetch-contents.com/20/89/21/50/20892150_51041050_480.jpg ,On Running,side-pocket long-length leggings,workout,bottom
https://cdn-images.farfetch-contents.com/17/59/06/37/17590637_36880394_480.jpg ,Off-White,logo-tape performance leggings,workout,bottom
https://cdn-images.farfetch-contents.com/19/55/39/58/19553958_43670743_480.jpg ,adidas by Stella McCartney,True Purpose Training Tight,workout,bottom
https://cdn-images.farfetch-contents.com/17/00/43/18/17004318_34033297_480.jpg ,Burberry,Vintage Check-print leggings,workout,bottom
