image_urls,brand_names,descriptions,type,event
https://cdn-images.farfetch-contents.com/20/97/77/94/20977794_51049424_480.jpg ,adidas by Stella McCartney,logo-print high-waisted leggings,bottom,workout
https://cdn-images.farfetch-contents.com/17/63/88/30/17638830_36896081_480.jpg ,Burberry,vintage check leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/24/11/08/20241108_50793590_480.jpg ,lululemon,convertible ripstop hiking bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/89/21/50/20892150_51041050_480.jpg ,On Running,side-pocket long-length leggings,bottom,workout
https://cdn-images.farfetch-contents.com/17/59/06/37/17590637_36880394_480.jpg ,Off-White,logo-tape performance leggings,bottom,workout
https://cdn-images.farfetch-contents.com/19/55/39/58/19553958_43670743_480.jpg ,adidas by Stella McCartney,True Purpose Training Tight,bottom,workout
https://cdn-images.farfetch-contents.com/17/00/43/18/17004318_34033297_480.jpg ,Burberry,Vintage Check-print leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/91/93/59/20919359_50945807_480.jpg ,adidas by Stella McCartney,abstract-pattern print track pants ,bottom,workout
https://cdn-images.farfetch-contents.com/16/81/75/42/16817542_35397684_480.jpg ,MISBHV,Sport Active seamless leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/02/99/34/20029934_45128371_480.jpg ,Sporty & Rich,embroidered-logo track pants,bottom,workout
https://cdn-images.farfetch-contents.com/20/90/28/61/20902861_50874194_480.jpg ,adidas by Stella McCartney,TruePace Running logo-print leggings,bottom,workout
https://cdn-images.farfetch-contents.com/19/09/96/26/19099626_42337370_480.jpg ,SPANX,high-rise leggings,bottom,workout
https://cdn-images.farfetch-contents.com/19/34/26/02/19342602_44617674_480.jpg ,Palm Angels,Sunset logo-print leggings,bottom,workout
https://cdn-images.farfetch-contents.com/17/57/28/59/17572859_38965992_480.jpg ,Palm Angels,side-stripe mélange-effect leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/24/11/13/20241113_51077019_480.jpg ,lululemon,Align high-waisted leggings,bottom,workout
https://cdn-images.farfetch-contents.com/21/47/85/58/21478558_51566270_480.jpg ,On Running,logo-print cropped leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/53/52/92/20535292_50539496_480.jpg ,Off-White,Off-stamp leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/90/36/40/20903640_50874519_480.jpg ,adidas by Stella McCartney,TrueCasuals recycled-shell track pants,bottom,workout
https://cdn-images.farfetch-contents.com/21/28/99/87/21289987_51347084_480.jpg ,adidas by Stella McCartney,Truepace leopard-jacquard running leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/97/83/63/20978363_51048256_480.jpg ,adidas by Stella McCartney,logo-print organic-cotton track pants,bottom,workout
https://cdn-images.farfetch-contents.com/20/97/83/76/20978376_51049004_480.jpg ,adidas by Stella McCartney,logo-print slim-cut leggings,bottom,workout
https://cdn-images.farfetch-contents.com/18/40/18/21/18401821_39969240_480.jpg ,Wolford,The Workout high-waisted performance leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/89/16/84/20891684_50963451_480.jpg ,adidas by Stella McCartney,TruePace high-waisted running leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/64/75/70/20647570_50639884_480.jpg ,adidas,logo-embroidered flared bottom,bottom,workout
https://cdn-images.farfetch-contents.com/17/59/06/38/17590638_36880414_480.jpg ,Off-White,Off-stamp performance leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/99/88/64/20998864_51295962_480.jpg ,LIU JO,logo-print cotton tracksuit set,bottom,workout
https://cdn-images.farfetch-contents.com/20/92/01/47/20920147_51044360_480.jpg ,adidas by Stella McCartney,7/8 abstract-print leggings,bottom,workout
https://cdn-images.farfetch-contents.com/18/47/56/46/18475646_39863949_480.jpg ,Dolce & Gabbana,logo-waist leggings,bottom,workout
https://cdn-images.farfetch-contents.com/21/32/99/30/21329930_51305998_480.jpg ,Ea7 Emporio Armani,logo-embroidered tracksuit set,bottom,workout
https://cdn-images.farfetch-contents.com/21/46/45/17/21464517_51438633_480.jpg ,MISBHV,logo-print high-waist performance leggings,bottom,workout
https://cdn-images.farfetch-contents.com/21/26/14/53/21261453_51537265_480.jpg ,adidas by Stella McCartney,TruePurpose Optime high-waisted leggings,bottom,workout
https://cdn-images.farfetch-contents.com/15/35/98/55/15359855_27672676_480.jpg ,Rabanne,contrast logo-stripe stirrup leggings,bottom,workout
https://cdn-images.farfetch-contents.com/17/18/52/83/17185283_37920261_480.jpg ,Heron Preston,logo-waistband high waisted leggings,bottom,workout
https://cdn-images.farfetch-contents.com/18/71/89/68/18718968_44507126_480.jpg ,Diesel,logo-print leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/51/13/61/20511361_50948238_480.jpg ,ANINE BING,Aimee ribbed leggings ,bottom,workout
https://cdn-images.farfetch-contents.com/20/53/60/14/20536014_50547761_480.jpg ,Off-White,logo-print high-waisted leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/87/98/14/20879814_50858684_480.jpg ,adidas by Stella McCartney,TruePace Running cycling shorts,bottom,workout
https://cdn-images.farfetch-contents.com/19/48/19/38/19481938_43785723_480.jpg ,There Was One,high-waisted side-stripe leggings,bottom,workout
https://cdn-images.farfetch-contents.com/16/91/56/31/16915631_33746849_480.jpg ,ANINE BING,Blake high-waisted leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/97/01/50/20970150_51026793_480.jpg ,adidas by Stella McCartney,logo print performance leggings,bottom,workout
https://cdn-images.farfetch-contents.com/17/70/43/72/17704372_39423282_480.jpg ,adidas by Stella McCartney,TruePurpose training leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/03/08/94/20030894_45129274_480.jpg ,Sporty & Rich,embroidered-logo track pants,bottom,workout
https://cdn-images.farfetch-contents.com/19/46/34/07/19463407_43362938_480.jpg ,Wolford,Shaping Athleisure leggings,bottom,workout
https://cdn-images.farfetch-contents.com/19/34/93/31/19349331_43586952_480.jpg ,lululemon,Base Pace high-waisted leggings,bottom,workout
https://cdn-images.farfetch-contents.com/17/86/93/57/17869357_37668393_480.jpg ,TOM FORD,cropped logo-waistband leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/20/57/90/20205790_50611309_480.jpg ,Palm Angels,logo-print long leggings,bottom,workout
https://cdn-images.farfetch-contents.com/21/35/61/76/21356176_51347388_480.jpg ,Y-3,logo-print running leggings,bottom,workout
https://cdn-images.farfetch-contents.com/18/80/59/92/18805992_44417679_480.jpg ,adidas by Stella McCartney,logo-print performace leggings,bottom,workout
https://cdn-images.farfetch-contents.com/20/03/09/09/20030909_45128331_480.jpg ,Sporty & Rich,N.03 logo-print leggings,bottom,workout
https://cdn-images.farfetch-contents.com/15/48/98/05/15489805_35052626_300.jpg ,Fusalp,Tipi II flared ski bottom,bottom,workout
https://cdn-images.farfetch-contents.com/14/66/68/60/14666860_23083027_300.jpg ,Perfect Moment,polar puffer ski jacket,bottom,workout
https://cdn-images.farfetch-contents.com/18/73/35/56/18733556_40485951_300.jpg ,Goldbergh,Pippa zip-cuff ski bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/30/47/07/20304707_50903688_300.jpg ,Diesel,logo-neckline embroidered T-shirt,bottom,workout
https://cdn-images.farfetch-contents.com/18/71/89/65/18718965_43314872_300.jpg ,Diesel,logo-print T-shirt,bottom,workout
https://cdn-images.farfetch-contents.com/19/55/85/42/19558542_43653922_300.jpg ,Versace,Greca-motif sports bra,bottom,workout
https://cdn-images.farfetch-contents.com/19/34/26/02/19342602_44617674_300.jpg ,Palm Angels,Sunset logo-print leggings,bottom,workout
https://cdn-images.farfetch-contents.com/19/08/46/73/19084673_41714342_300.jpg ,Moncler Grenoble,belted ski jacket,bottom,workout
https://cdn-images.farfetch-contents.com/17/75/73/85/17757385_50575323_300.jpg ,Moon Boot,Icon Low 2 boots,bottom,workout
https://cdn-images.farfetch-contents.com/18/31/04/85/18310485_41019978_300.jpg ,Abysse,Dottie long-sleeved surf wear,bottom,workout
https://cdn-images.farfetch-contents.com/14/37/71/39/14377139_22991190_300.jpg ,Rossignol,Classique Ski bottom,bottom,workout
https://cdn-images.farfetch-contents.com/18/73/25/94/18732594_40489499_300.jpg ,Goldbergh,Runner side-stripe ski bottoms,bottom,workout
