image_urls,brand_names,descriptions,type,event
https://cdn-images.farfetch-contents.com/20/89/15/74/20891574_51157650_480.jpg ,On Running,S H Movement cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/91/93/60/20919360_51044427_480.jpg ,adidas by Stella McCartney,TruePace cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/03/09/39/20030939_45129017_480.jpg ,Sporty & Rich,reflective logo-print cycling bottom ,bottom,workout
https://cdn-images.farfetch-contents.com/17/98/52/86/17985286_37960845_480.jpg ,Sporty & Rich,logo-print cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/45/51/39/19455139_44095156_480.jpg ,Heron Preston,logo waistband cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/92/16/52/20921652_51022891_480.jpg ,adidas by Stella McCartney,leopard-print seamless cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/19/09/31/20190931_50785796_480.jpg ,Heron Preston,Tribal cyclin bottom ,bottom,workout
https://cdn-images.farfetch-contents.com/21/26/14/50/21261450_51536546_480.jpg ,adidas by Stella McCartney,TruePurpose layered running bottom ,bottom,workout
https://cdn-images.farfetch-contents.com/19/91/91/26/19919126_44790336_480.jpg ,Versace,Greca Border high-waisted bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/53/67/26/19536726_43668329_480.jpg ,adidas by Stella McCartney,panelled logo-print performance bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/46/42/31/19464231_43663498_480.jpg ,Wolford,Shaping Athleisure biker bottom,bottom,workout
https://cdn-images.farfetch-contents.com/18/47/56/62/18475662_39741554_480.jpg ,Dolce & Gabbana,Majolica-print cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/42/75/54/19427554_50031080_480.jpg ,Arc'teryx,"Essent 5"" compression bottom",bottom,workout
https://cdn-images.farfetch-contents.com/21/47/73/17/21477317_51437929_480.jpg ,adidas by Stella McCartney,logo-print cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/48/19/40/19481940_43793923_480.jpg ,There Was One,panelled cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/11/10/49/20111049_45305994_480.jpg ,Dsquared2,logo-tape cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/02/99/52/20029952_45167859_480.jpg ,Sporty & Rich,logo-print track bottom,bottom,workout
