image_urls,brand_names,descriptions,type,event
https://cdn-images.farfetch-contents.com/17/22/22/15/17222215_37468900_480.jpg ,Jimmy Choo,"Saeda 100mm crystal-anklet shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/99/53/40/19995340_50636151_480.jpg ,Jimmy Choo,Didi 45mm check-print shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/90/63/63/19906363_50961904_480.jpg ,Manolo Blahnik,"Hangisi 90mm crystal-embellished
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/19/18/39/46/19183946_42634772_480.jpg ,Valentino Garavani,"Tan-Go 60mm patent leather shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/15/33/74/58/15337458_30574995_480.jpg ,Valentino Garavani,Rockstud 65mm cage shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/48/80/42/19488042_50333696_480.jpg ,Manolo Blahnik,"Hangisi 90mm crystal-buckle
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/19/31/05/51/19310551_43486187_480.jpg ,Aquazzura,Gatsby 105mm slingback shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/50/49/53/19504953_50397366_480.jpg ,Amina Muaddi,Begum 110mm shoess,shoes,formal
https://cdn-images.farfetch-contents.com/20/96/67/49/20966749_50986019_480.jpg ,Manolo Blahnik,"Hangisi 105mm
                                                                crystal-embellished shoess ",shoes,formal
https://cdn-images.farfetch-contents.com/19/90/77/42/19907742_50583820_480.jpg ,Aquazzura,"Tequila 105mm slingback shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/50/49/58/19504958_50423562_480.jpg ,Amina Muaddi,"Begum 85mm embellished slingback
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/13/28/06/32/13280632_36103361_480.jpg ,Manolo Blahnik,Hangisi appliqué flat shoess,shoes,formal
https://cdn-images.farfetch-contents.com/20/30/30/40/20303040_50486910_480.jpg ,René Caovilla,"René Caovilla 100mm
                                                                crystal-embellished shoess",shoes,formal
https://cdn-images.farfetch-contents.com/15/11/81/68/15118168_25781740_480.jpg ,Valentino Garavani,"Vlogo Signature 80mm slingback
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/14/66/25/60/14662560_23195576_480.jpg ,Amina Muaddi,"Begum crystal-embellished shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/75/26/92/19752692_50879429_480.jpg ,Lanvin,"Swing 95mm knotted-chain shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/97/55/66/19975566_50877875_480.jpg ,Gianvito Rossi,"130mm almond-toe leather shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/50/49/40/19504940_50743387_480.jpg ,Amina Muaddi,"Vittoria 105mm
                                                                crystal-embellished shoess",shoes,formal
https://cdn-images.farfetch-contents.com/19/17/44/28/19174428_43411060_480.jpg ,Amina Muaddi,"Camelia 105mm slingback shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/15/47/37/07/15473707_27491155_480.jpg ,Manolo Blahnik,"Hangisi 70mm embellished buckle
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/14/21/78/01/14217801_23412383_480.jpg ,Manolo Blahnik,Hangisi 70mm slingback shoess,shoes,formal
https://cdn-images.farfetch-contents.com/13/15/02/01/13150201_21515785_480.jpg ,Manolo Blahnik,green hangisi 90 satin shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/17/69/77/19176977_45158239_480.jpg ,Manolo Blahnik,Hangisi 90mm satin shoess,shoes,formal
https://cdn-images.farfetch-contents.com/20/84/03/66/20840366_50838991_480.jpg ,Valentino Garavani,"Rockstud 112mm stiletto shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/13/28/06/34/13280634_21453364_480.jpg ,Manolo Blahnik,"Hangisi 90mm appliqué satin
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/15/33/44/96/15334496_29132727_480.jpg ,Valentino Garavani,"Rockstud 100mm ankle-strap shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/75/32/52/19753252_50183828_480.jpg ,MACH & MACH,"Triple Heart 65mm satin shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/18/55/41/41/18554141_40077603_480.jpg ,Amina Muaddi,"Begum crystal-buckle slingback
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/20/91/18/99/20911899_50936101_480.jpg ,Valentino Garavani,"Rockstud 100mm ankle-strap shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/13/50/93/79/13509379_35707049_480.jpg ,Saint Laurent,Opyum patent leather shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/75/26/84/19752684_50177506_480.jpg ,MACH & MACH,"Triple Heart 65mm satin shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/78/31/06/19783106_50375660_480.jpg ,Versace,"Safety Pin 85mm slingback shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/18/83/64/32/18836432_42114798_480.jpg ,Versace,"Medusa Aevitas platform shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/47/39/61/19473961_44310632_480.jpg ,Valentino Garavani,"stud-detail pointed-toe shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/20/85/42/04/20854204_50776358_480.jpg ,Tod's,90mm leather shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/78/31/05/19783105_51047769_480.jpg ,Versace,Crystal La Medusa 70mm shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/47/39/62/19473962_44300053_480.jpg ,Valentino Garavani,stud-detail shoess ,shoes,formal
