image_urls,brand_names,descriptions,type
https://cdn-images.farfetch-contents.com/20/41/76/87/20417687_51064111_480.jpg,Marni,polka-dot logo-patch scarf,accessory
https://cdn-images.farfetch-contents.com/20/14/41/02/20144102_50663790_480.jpg,JW Anderson,neck-strap leather cardholder,accessory
https://cdn-images.farfetch-contents.com/20/30/86/09/20308609_50377462_480.jpg,Diesel,oval logo-plaque belt,accessory
https://cdn-images.farfetch-contents.com/19/31/03/35/19310335_44850748_480.jpg,Balenciaga Eyewear,Dynasty XL D-frame sunglasses,accessory
https://cdn-images.farfetch-contents.com/20/78/57/70/20785770_51396116_480.jpg,Balenciaga,Cash Mini leather wallet,accessory
https://cdn-images.farfetch-contents.com/21/47/10/64/21471064_51595489_480.jpg,TOTEME,knotted monogram-print scarf,accessory
https://cdn-images.farfetch-contents.com/19/06/29/44/19062944_41657505_480.jpg,Jacquemus,drawstring bucket hat,accessory
https://cdn-images.farfetch-contents.com/20/15/57/21/20155721_50397431_480.jpg,Ferragamo,Gancini-buckle reversible leather belt,accessory
https://cdn-images.farfetch-contents.com/21/41/42/30/21414230_51310355_480.jpg,Burberry,duck-print cashmere scarf,accessory
https://cdn-images.farfetch-contents.com/21/73/44/59/21734459_51675876_480.jpg,Saint Laurent Eyewear,Bold Geo oval-frame sunglasses,accessory
https://cdn-images.farfetch-contents.com/20/26/61/34/20266134_50432372_480.jpg,Diesel,1DR Xxs tote bag,accessory
https://cdn-images.farfetch-contents.com/20/91/80/74/20918074_51080246_480.jpg,Brunello Cucinelli,rhinestone-detail stretch-silk tie,accessory
https://cdn-images.farfetch-contents.com/20/64/91/95/20649195_50893696_480.jpg,Gucci Eyewear,Double G rectangle-frame sunglasses,accessory
https://cdn-images.farfetch-contents.com/19/28/59/33/19285933_50182762_480.jpg,Valentino Garavani,Toile Iconographe jacquard pouch,accessory
https://cdn-images.farfetch-contents.com/20/00/83/40/20008340_51098102_480.jpg,Jacquemus,L'écharpe Moisson gradient-effect scarf,accessory
https://cdn-images.farfetch-contents.com/20/00/07/12/20000712_44886696_480.jpg,Gucci,Gucci Blondie belt,accessory
https://cdn-images.farfetch-contents.com/20/64/68/39/20646839_51504346_480.jpg,Acne Studios,logo-patch wool scarf,accessory
